time_s,T_r0.0cm,T_r0.1cm,T_r0.2cm,T_r0.3cm,T_r0.4cm,T_r0.5cm,T_r0.6cm,T_r0.7cm,T_r0.8cm,T_r0.9cm,T_r1.0cm,T_r1.1cm,T_r1.2cm,T_r1.3cm,T_r1.4cm,T_r1.5cm,T_r1.6cm,T_r1.7cm,T_r1.8cm,T_r1.9cm,T_r2.0cm,C_r0.0cm,C_r0.1cm,C_r0.2cm,C_r0.3cm,C_r0.4cm,C_r0.5cm,C_r0.6cm,C_r0.7cm,C_r0.8cm,C_r0.9cm,C_r1.0cm,C_r1.1cm,C_r1.2cm,C_r1.3cm,C_r1.4cm,C_r1.5cm,C_r1.6cm,C_r1.7cm,C_r1.8cm,C_r1.9cm,C_r2.0cm
686,17.335113202736721,17.309139171435486,17.231389417133059,17.10238117260208,16.92297718332205,16.694386669915296,16.418166538185734,16.096222718817945,15.730811502233662,15.324540703902619,14.880370412411759,14.401612851643108,13.891930392200935,13.355329806870762,12.796149422875031,12.219034213357832,11.628893108352873,11.030834492025841,10.430081247176926,9.8318751596144907,9.2413884784651898,2.5500000000002334,2.5500000000000163,2.5499999999980845,2.5499999999745828,2.549999999725284,2.5499999972866325,2.549999976220501,2.5499998162698141,2.5499987519897851,2.5499925581303966,2.5499610635058261,2.5498212102269808,2.5492788722789719,2.547441317671252,2.5419954162358995,2.5278487620451053,2.4955270027118548,2.4302246206836537,2.3126407779938014,2.121860015048,1.8382901494094508
687,17.317573170236027,17.291637940058948,17.214004632443437,17.085190605858347,16.906058801713758,16.677818688326948,16.402027448089431,16.080591290914182,15.715766757273252,15.310161836389726,14.866736627021352,14.388803021958937,13.880022370306452,13.344399119133556,12.786267051102076,12.210263303733578,11.621284881069219,11.02442429010271,10.424886233376515,9.8278951348217856,9.2386103427241579,2.5500000000002352,2.5499999999999967,2.5499999999980036,2.5499999999737231,2.5499999997170453,2.5499999972146652,2.5499999756666165,2.5499998125392218,2.549998730097784,2.5499924465041337,2.5499605699198953,2.5498193205067929,2.5492726162556942,2.5474234294357623,2.5419512797056285,2.527754848630769,2.4953547095791957,2.4299521065022991,2.3122695140971117,2.1214261093053888,1.8378602636998129
688,17.300059345729032,17.274162926418892,17.196646093858682,17.068026329747848,16.889166767661024,16.661277118919315,16.385914837099204,16.064986404849293,15.700748603337184,15.29580957875765,14.853129406577027,14.376019583317138,13.868140322065708,13.333493572349175,12.776408366847907,12.201513844026465,11.613695080451587,11.018028973852783,10.41970258785196,9.8239236410039918,9.235839077650656,2.5500000000002458,2.5499999999999878,2.5499999999979197,2.5499999999728455,2.5499999997085983,2.5499999971410579,2.5499999751014126,2.5499998087435358,2.5499987078838768,2.5499923335168138,2.5499600714458408,2.5498174159829681,2.5492663228030099,2.547405463380676,2.5419070135827222,2.5276607716949431,2.4951822845788874,2.429679590507591,2.3118984502013502,2.1209925821945821,1.8374308027295716
689,17.282571735779342,17.256714136885488,17.179313807191907,17.050888349225129,16.872301085035996,16.6447619643072,16.369828706335387,16.049408059687735,15.685757036022716,15.281483919990658,14.83954872745967,14.363262490085873,13.856284168600565,13.322613046927133,12.766573215523982,12.192785672026609,11.606123584455059,11.011648512173428,10.414530395575227,9.8199608568570298,9.2330748897245307,2.5500000000002339,2.5499999999999807,2.5499999999978269,2.5499999999719574,2.5499999996999207,2.5499999970656697,2.5499999745247131,2.5499998048818751,2.5499986853443,2.5499922191559992,2.5499595680503373,2.5498154965859157,2.5492599918162751,2.5473874194225705,2.5418626179333339,2.5275665315751854,2.4950097282618402,2.4294070731316602,2.311527586204901,2.120559432988621,1.8370017655334392
690,17.265110346820094,17.239291577703874,17.162007778145387,17.033776669152193,16.855461757631765,16.628273227018745,16.353769056773402,16.033856254189018,15.670792050289966,15.267184847882474,14.825994564171298,14.350531694314872,13.844453829253045,13.311757423748061,12.756761446902189,12.184078633770778,11.59857028029851,11.005282879236022,10.409369738731883,9.8160069504842831,9.2303179721854924,2.5500000000002006,2.5499999999999758,2.5499999999977452,2.5499999999710297,2.5499999996909946,2.549999996988535,2.5499999739363197,2.5499998009532789,2.5499986624753066,2.5499921034092856,2.549959059700027,2.5498135622459834,2.5492536231910519,2.5473692974787601,2.541818092824355,2.5274721286088941,2.4948370411771577,2.4291345548042393,2.3111569220055759,2.1201266609626783,1.8365731511502539
691,17.247675185158119,17.221895254997371,17.144728012312598,17.01669129429844,16.838648789158881,16.611810909485751,16.337735889223584,16.018330986772831,15.65585364041538,15.252912349001953,14.812466889367569,14.337827145901128,13.832649221893609,13.300926584480093,12.746972915161633,12.175392583086175,11.591035063603659,10.998932053738494,10.404220696689217,9.8120620802213345,9.2275685061879908,2.5500000000002121,2.5499999999999656,2.5499999999976528,2.54999999997009,2.5499999996818503,2.5499999969095781,2.549999973336035,2.549999796956782,2.5499986392730833,2.549991986264081,2.5499585463614438,2.5498116128934822,2.5492472168231206,2.547351097467216,2.5417734383234136,2.5273775631333213,2.494664223872225,2.428862035952684,2.3107864575004378,2.1196942653940454,1.8361449586230156
692,17.230266256976648,17.204525174770456,17.127474515179919,16.999632229340527,16.821862183241279,16.595375014033117,16.321729204310014,16.002832255484368,15.64094179994917,15.238666408668692,14.798965673902856,14.325148792758053,13.820870263208084,13.290120411846832,12.737207478891344,12.166727381145511,11.583517837620134,10.992596018263464,10.39908334599559,9.8081263953768723,9.2248266618222736,2.550000000000197,2.5499999999999639,2.5499999999975462,2.5499999999691108,2.5499999996724521,2.5499999968287668,2.5499999727236733,2.5499997928914295,2.5499986157337773,2.5499918677077611,2.5499580280010461,2.5498096484587078,2.5492407726086275,2.547332819306579,2.5417286544989404,2.5272828354855545,2.4944912768926439,2.4285895170019733,2.3104161925859361,2.1192622455620964,1.8357171869986759
693,17.212883568338516,17.187181342911202,17.110247292128356,16.982599478861538,16.805101943411557,16.578965542867124,16.305749002448188,15.987360057960144,15.626056521677155,15.224447010937951,14.785490886886492,14.312496580985778,13.809116868961922,13.279338789851687,12.727465001057762,12.158082896037644,11.576018512527583,10.986274758726326,10.393957760403151,9.8042000369002515,9.2220925990215381,2.5500000000001815,2.5499999999999341,2.5499999999974525,2.5499999999680889,2.549999999662794,2.5499999967461262,2.5499999720989752,2.5499997887562289,2.5499985918535213,2.5499917477276739,2.549957504585167,2.549807668871952,2.5492342904438812,2.5473144629162432,2.5416837414200906,2.5271879460025373,2.4943182007822977,2.4283169983747115,2.3100461271578903,2.1188306007483209,1.8352898353282023
694,17.195527125188832,17.169863765193956,17.093046348434569,16.96559304734971,16.788368073105463,16.562582498062937,16.289795283822535,15.971914391395259,15.611197797587467,15.210254138594859,14.772042495747662,14.299870455039413,13.797388954242747,13.268581603964041,12.717745348944719,12.149459002356052,11.568537004807183,10.979968263899318,10.388844010908423,9.8002831379845698,9.2193664683715841,2.5500000000001575,2.5499999999999221,2.5499999999973406,2.549999999967048,2.5499999996528904,2.5499999966615303,2.5499999714617823,2.5499997845501867,2.5499985676284198,2.5499916263110611,2.5499569760800229,2.5498056740634234,2.5492277702255324,2.5472960282162687,2.5416386991567586,2.527092895021029,2.4941449960833473,2.4280444804911809,2.3096762611114379,2.1183993302362754,1.8348629026663903
695,17.178196933357778,17.152572447281241,17.075871689271661,16.948612939196845,16.771660575655737,16.546225881551361,16.273868048363504,15.956495252511861,15.596365618842352,15.196087773156561,14.758620466307159,14.287270357893988,13.785686433680418,13.25784874127095,12.708048394071948,12.140855580806519,11.56107323667508,10.973676525000199,10.383742165805554,9.7963758246130883,9.2166484118347185,2.5500000000001655,2.549999999999923,2.5499999999972198,2.5499999999659879,2.5499999996427283,2.5499999965750044,2.5499999708118284,2.5499997802723398,2.54999854305454,2.5499915034451162,2.5499564424518115,2.5498036639633672,2.5492212118504392,2.5472775151274067,2.5415935277796344,2.5269976828775986,2.4939716633362052,2.42777196376931,2.3093065943411752,2.1179684333116136,1.8344363880719079
696,17.160892998562431,17.135307394725622,17.058723319709731,16.931659158695858,16.754979454285181,16.529895695104631,16.257967295724345,15.941102637529671,15.581559975754587,15.181947894881962,14.745224762854649,14.274696231203961,13.774009221646741,13.247140090599567,12.698374012097174,12.132272517835496,11.553627135571515,10.967399535336556,10.378652290749004,9.7924782160551782,9.2139385634000988,2.5500000000001597,2.5499999999998977,2.549999999997115,2.5499999999648839,2.5499999996322993,2.5499999964864832,2.5499999701489489,2.5499997759216519,2.5499985181279285,2.5499913791169435,2.5499559036665302,2.5498016385019655,2.5492146152158015,2.5472589235710985,2.5415482273601158,2.5269023099086731,2.4937982030795607,2.4274994486246673,2.3089371267410379,2.117537909261991,1.834010290607202
697,17.143615326409027,17.118068612971232,17.041601244715793,16.914731710038211,16.738324712099097,16.513591940321952,16.242093025258505,15.925736542138685,15.566780857769201,15.167834482788409,14.731855348229692,14.26214801545671,13.762357232434775,13.236455542613061,12.688722082706155,12.123709705278513,11.546198633699539,10.9611372899972,10.37357444882279,9.7885904253179739,9.2112370496694194,2.5500000000001486,2.5499999999998684,2.5499999999970009,2.5499999999637617,2.5499999996215958,2.5499999963959223,2.5499999694729016,2.5499997714971183,2.5499984928445536,2.5499912533135687,2.5499553596901583,2.549799597609431,2.5492079802189984,2.5472402534694916,2.5415027979702809,2.5268067764504738,2.4936246158503677,2.4272269354705736,2.3085678582043001,2.1171077573771546,1.8335846093384527
698,17.126363922394464,17.100856107354961,17.024505469153535,16.897830597310431,16.721696352077242,16.497314618614368,16.226245235997162,15.910396961474039,15.552028253449977,15.153747514673878,14.718512183905172,14.249625650118825,13.750730380419382,13.22579498988423,12.67909248949405,12.11516704002903,11.538787667608485,10.954889785584351,10.368508700614029,9.7847125595582494,9.2085439903860564,2.5500000000001517,2.5499999999998684,2.5499999999968788,2.5499999999625804,2.5499999996106144,2.549999996303288,2.549999968783466,2.5499997669976824,2.5499984672004468,2.5499911260220118,2.5499548104885883,2.5497975412159071,2.5492013067577273,2.5472215047453788,2.5414572396830395,2.526711082839042,2.4934509021838704,2.4269544247180388,2.3081987886237822,2.1166779769488637,1.8331593433354794
699,17.109138791907714,17.083669883107252,17.007435997782412,16.880955824490339,16.705094377064878,16.481063731189398,16.210423926627442,15.895083890093375,15.537302150470286,15.139686967144726,14.705195230072148,14.23712907377484,13.739128580200243,13.215158326949519,12.669485119840855,12.106644423726943,11.531394177816997,10.948657019980759,10.363455104289196,9.7808447204589939,9.2058594989137976,2.5500000000001255,2.5499999999998311,2.5499999999967371,2.54999999996138,2.549999999599327,2.5499999962085211,2.5499999680804204,2.5499997624223396,2.5499984411915126,2.5499909972291599,2.5499542560275401,2.5497954692515212,2.549194594729967,2.5472026773222618,2.5414115525719465,2.526615229410254,2.493277062613608,2.4266819167757192,2.307829917891592,2.1162485672709748,1.8327344916717876
700,17.091939940230798,17.066509945352582,16.990392835256593,16.864107395442606,16.688518789763478,16.464839279035452,16.19462909547158,15.879797321957104,15.52260253560884,15.125652815647525,14.691904445725063,14.224658224258153,13.727551746728533,13.204545450345947,12.659899864783196,12.098141762466208,11.524018108472168,10.942438992147025,10.358413715671794,9.7769870045744618,9.2031836826726376,2.5500000000001046,2.5499999999998288,2.5499999999966265,2.5499999999601375,2.5499999995877496,2.549999996111636,2.5499999673635463,2.549999757770006,2.5499984148136785,2.5499908669218598,2.5499536962727136,2.549793381646428,2.5491878440339373,2.5471837711243115,2.5413657367113101,2.5265192164997465,2.4931030976713617,2.4264094120501323,2.3074612458992947,2.1158195276393319,1.8323100534244898
701,17.074767372539352,17.049376299109579,16.973375986123042,16.84728531391394,16.671969592721101,16.448641262906239,16.178860740466916,15.864537250410772,15.50792939474899,15.111645034504791,14.67863978874659,14.212213038773644,13.715999795418485,13.193956258634024,12.650336618884275,12.089658966520895,11.516659407040452,10.936235701944884,10.353384588320321,9.7731395036467088,9.2005166435345451,2.5500000000001157,2.54999999999982,2.5499999999965159,2.5499999999588732,2.5499999995758693,2.5499999960125392,2.5499999666325972,2.5499997530396437,2.5499983880628103,2.5499907350868716,2.5499531311896879,2.5497912783307126,2.5491810545681348,2.5471647860764168,2.5413197921761106,2.5264230444429976,2.4929290078872799,2.4261369109454116,2.3070927725379091,2.1153908573518385,1.8318860276742177
702,17.057621093902959,17.03226894929066,16.956385454819625,16.830489583527473,16.65544678832223,16.432469683305335,16.163118859147247,15.849303668170586,15.493282712882161,15.09766359695343,14.665401215991166,14.199793454012376,13.704472642245182,13.183390652407798,12.640795280103649,12.081195950088294,11.509318024027399,10.930047149983181,10.348367773606054,9.7693023048969181,9.1978584781849548,2.5500000000000975,2.5499999999998084,2.5499999999963654,2.5499999999575547,2.5499999995636866,2.549999995911187,2.5499999658873382,2.5499997482301668,2.5499983609347723,2.5499906017109382,2.5499525607439519,2.5497891592344564,2.5491742262313268,2.5471457221040885,2.5412737190420902,2.5263267135752603,2.4927547937897847,2.4258644138635019,2.3067244976978061,2.1149625557083636,1.8314624135051856
703,17.040501109284918,17.015187900701175,16.939421245672289,16.813720207777035,16.638950378777071,16.416324540470789,16.147403448625241,15.834096567311258,15.478662474114628,15.083708475185908,14.652188683366845,14.187399406258413,13.692970203829635,13.172848534295033,12.631275749667509,12.072752631048843,11.501993912723263,10.923873337483455,10.343363320789555,9.7654754912936106,9.1952092784535147,2.55000000000009,2.5499999999997955,2.5499999999962246,2.5499999999561966,2.5499999995511908,2.5499999958075721,2.5499999651275478,2.5499997433404902,2.5499983334253793,2.5499904667806628,2.5499519849009009,2.5497870242877827,2.5491673589225678,2.5471265791335429,2.5412275173856371,2.5262302242315671,2.4925804559055709,2.4255919212040933,2.3063564212688923,2.1145346220108583,1.831039210005061
704,17.023407423541904,16.998133158038602,16.922483362892169,16.796977190020794,16.622480366111049,16.400205834360094,16.131714505576188,15.818915939256497,15.464068661677532,15.069779640393028,14.639002145915237,14.175030831487557,13.681492397512541,13.162329808947931,12.621777931940935,12.064328930741576,11.494687028971887,10.917714266162456,10.338371277095987,9.7616591418002923,9.1925691316170877,2.5500000000000935,2.549999999999796,2.5499999999960861,2.5499999999547902,2.5499999995383686,2.5499999957015889,2.5499999643529612,2.549999738369515,2.5499983055304054,2.5499903302826215,2.5499514036258315,2.5497848734207391,2.5491604525412113,2.547107357091678,2.5411811872838723,2.5261335767467874,2.4924059947596358,2.4253194333646917,2.30598854314051,2.1141070555632502,1.8306164162650207
705,17.006340041422735,16.981104725890575,16.905571810572024,16.780260533474539,16.606036752153937,16.384113564635793,16.116052026223194,15.803761774771912,15.4495012579396,15.055877062808145,14.625841557888608,14.162687665458741,13.670039141417298,13.151834383026822,12.612301734302488,12.055924773754008,11.487397330960174,10.91156993812959,10.333391687788763,9.7578533316041831,9.1899381206777822,2.5500000000000824,2.549999999999776,2.5499999999959302,2.5499999999533731,2.5499999995252209,2.5499999955932378,2.5499999635633785,2.5499997333161311,2.5499982772455958,2.5499901922033104,2.5499508168839782,2.5497827065633754,2.5491535069868534,2.5470880559060629,2.5411347288145794,2.5260367714555394,2.492231410875378,2.4250469507405201,2.305620863201403,2.1136798556715042,1.8301940313795781
706,16.989298967567223,16.964102608733139,16.888686592682223,16.763570241204544,16.589619538528751,16.368047730651245,16.100416006324121,15.78863406396041,15.434960244422335,15.042000711752157,14.612706872824289,14.150369843798348,13.65861035450394,13.14136216517767,12.602847067021688,12.047540087726016,11.480124779026802,10.905440355797333,10.328424596241017,9.7540581323282325,9.187316324619232,2.5500000000000678,2.549999999999756,2.5499999999957739,2.549999999951885,2.5499999995117268,2.5499999954824784,2.549999962758513,2.5499997281792037,2.5499982485666508,2.5499900525291737,2.5499502246404639,2.5497805236457616,2.549146522159369,2.5470686755049168,2.5410881420562745,2.5259398086922329,2.4920567047744169,2.4247744737246881,2.3052533813398468,2.1132530216435552,1.82977205444673
707,16.972284206504273,16.947126810928086,16.871827713066502,16.746906316120082,16.573228726640885,16.352008331437219,16.084806441159245,15.77353279625971,15.420445601817663,15.028150555679165,14.599598043616277,14.138077302077114,13.647205956614258,13.13091306600418,12.593413843139963,12.039174803166356,11.472869335487513,10.899325521802956,10.323470044005155,9.7502736122274865,9.1847038186423688,2.5500000000000616,2.5499999999997418,2.549999999995622,2.5499999999503657,2.5499999994979015,2.5499999953692454,2.5499999619381355,2.5499997229576348,2.5499982194893218,2.5499899112465791,2.549949626860295,2.5497783245979315,2.5491394979588708,2.5470492158171796,2.5410414270881092,2.5258426887910561,2.4918818769767337,2.4245020027080608,2.304886097443505,2.1128265527893526,1.8293504845678403
708,16.955295762649509,16.93017733672033,16.854995175437047,16.730268760965959,16.556864317667124,16.335995365689232,16.069223325521268,15.758457960442039,15.405957310006972,15.014326562222081,14.586515022583429,14.12580997588106,13.635825868509512,13.120486998036013,12.58400197835506,12.030828853281378,11.465630964476031,10.893225438940085,10.318528070880108,9.7464998363715711,9.1821006743831735,2.5500000000000882,2.5499999999997183,2.5499999999954648,2.5499999999488008,2.5499999994837186,2.5499999952535037,2.5499999611019839,2.5499997176502585,2.549998190009211,2.5499897683418249,2.5499490235084514,2.5497761093499305,2.5491324342858528,2.5470296767723979,2.5409945839899186,2.5257454120859975,2.4917069280006143,2.424229538079349,2.3045190113995866,2.1124004484208347,1.8289293208475774
709,16.938333640302929,16.913254190234284,16.838188983369648,16.713657578314365,16.540526312544884,16.320008831755338,16.053666653706184,15.743409544615746,15.391495348082444,15.000528698238107,14.573457761534634,14.113567800875717,13.624470011900959,13.110083875693469,12.574611390909498,12.022502173814757,11.458409631798535,10.887140110099088,10.313598714976251,9.7427368668142993,9.1795069601144625,2.5500000000000873,2.5499999999996876,2.5499999999953022,2.5499999999472007,2.5499999994691862,2.549999995135185,2.5499999602497883,2.5499997122559326,2.5499981601219472,2.5499896238011255,2.549948414549787,2.5497738778317474,2.5491253310410147,2.5470100583008302,2.5409476128421979,2.5256479789107287,2.4915318583626984,2.4239570802251422,2.304152123094743,2.1119747078519433,1.8285085623939963
710,16.921397843645543,16.89635737547048,16.821409140297771,16.69707277055694,16.524214711961605,16.304048727624924,16.038136419505868,15.728387536228823,15.377059694369009,14.986756929853991,14.560426211830668,14.101350712864898,13.613138309474612,13.099703615249465,12.565242001482774,12.014194702898022,11.451205304800849,10.881069538214978,10.308682012778206,9.7389847627516755,9.1769227409325183,2.550000000000066,2.5499999999996663,2.549999999995137,2.5499999999455478,2.5499999994542697,2.5499999950142538,2.5499999593813127,2.549999706773459,2.5499981298231309,2.549989477610636,2.5499477999490332,2.5497716299734163,2.5491181881253402,2.5469903603333788,2.5409005137261569,2.5255503895987998,2.4913566685779727,2.4236846295297996,2.3037854324151428,2.1115493303985731,1.8280882083183718
711,16.904488376735877,16.879486896301213,16.80465564950703,16.680514339896469,16.507929516344287,16.288115050918194,16.022632616201939,15.713391922074049,15.36265032644795,14.973011222510314,14.547420324442751,14.089158647843721,13.601830684910283,13.089346134789627,12.5558937330878,12.005906380910599,11.444017952246879,10.87501372622204,10.303777999205154,9.7352435806690565,9.1743480789299205,2.5500000000000731,2.5499999999996574,2.5499999999949559,2.5499999999438772,2.5499999994390032,2.5499999948906522,2.5499999584963042,2.5499997012017155,2.5499980991082927,2.549989329756456,2.5499471796708972,2.5497693657049898,2.5491110054400941,2.5469705828015861,2.5408532867236162,2.5254526444834346,2.4911813591597367,2.4234121863756131,2.3034189392464115,2.1111243153786341,1.8276682577352887
712,16.887605243506115,16.86264275646613,16.787928514129202,16.663982288338563,16.491670725849477,16.272207798876455,16.007155236561204,15.698422688295759,15.34826722118113,14.959291541005244,14.534440050007902,14.076991542046608,13.590547062895645,13.079011354170596,12.546566510971131,11.997637150348998,11.436847544207325,10.868972677014382,10.298886707668887,9.7315133744787783,9.1717830333568156,2.5500000000000433,2.5499999999996321,2.5499999999947738,2.5499999999421301,2.5499999994233544,2.5499999947643452,2.5499999575944448,2.5499996955394844,2.5499980679729899,2.549989180224626,2.5499465536799546,2.5497670849564229,2.5491037828868275,2.5469507256377306,2.5408059319170699,2.5253547438976871,2.4910059306196315,2.423139751142716,2.3030526434736993,2.1106996621120002,1.8272487097625556
713,16.870748447757858,16.845824959567398,16.771227737135394,16.647476617683381,16.475438340353541,16.256326968353481,15.991704272832115,15.683479820397805,15.333910354736087,14.94559784953703,14.521485338881252,14.064849331990635,13.579287369136274,13.068699194977349,12.537260262517311,11.989386955704552,11.429694051957652,10.862946393411672,10.294008170129782,9.7277941956485172,9.1692276607705736,2.5500000000000211,2.5499999999996104,2.5499999999945864,2.5499999999403449,2.5499999994072899,2.5499999946352361,2.5499999566755212,2.5499996897855395,2.5499980364126782,2.5499890290010581,2.5499459219407186,2.5497647876577596,2.5490965203674212,2.5469307887747128,2.5407584493896627,2.5252566881743186,2.4908303834676562,2.4228673242091432,2.3026865449816416,2.1102753699204668,1.8268295635212561
714,16.853917993157346,16.82903350906442,16.754553321329858,16.630997329517129,16.459232359443345,16.240472555807457,15.976279716742754,15.668563303253084,15.319579702611335,14.931930111745618,14.508556141184926,14.052731954514107,13.568051530361576,13.058409580479742,12.527974917157291,11.981155743348888,11.422557447884708,10.856934878129389,10.289142417150421,9.7240860933215849,9.166682015174926,2.550000000000002,2.5499999999995757,2.5499999999943967,2.5499999999384824,2.5499999993908147,2.5499999945033305,2.5499999557392328,2.54999968393868,2.5499980044228376,2.5499888760716853,2.549945284417614,2.5497624737390345,2.5490892177840148,2.5469107721460604,2.5407108392251847,2.5251584776458427,2.490654718212173,2.4225949059508176,2.3023206436544084,2.1098514381278934,1.8264108181356273
715,16.837113883230362,16.812268408268384,16.737905269343045,16.614544425203913,16.443052782407118,16.224644557293907,15.960881559499878,15.65367312111383,15.305275239662279,14.918288290752981,14.495652406854159,14.040639346811437,13.556839474327326,13.048142435588504,12.518710406280485,11.972943461427136,11.415437705400743,10.850938133753194,10.284289477947114,9.7203891144295511,9.1641461481507136,2.5500000000000087,2.5499999999995429,2.5499999999941942,2.5499999999365879,2.5499999993739508,2.5499999943685645,2.5499999547853101,2.5499996779976954,2.5499979719988977,2.5499887214223014,2.5499446410749393,2.5497601431302375,2.5490818750389344,2.5468906756859715,2.5406631015080601,2.5250601126445615,2.4904789353598882,2.4223224967415806,2.301954939375666,2.1094278660599759,1.8259924727330903
716,16.820336121357098,16.795529660336452,16.721283583624576,16.598117905877476,16.426899608226261,16.20884296845956,15.945509791789082,15.638809257623214,15.290996940127206,14.904672349202061,14.482774085680465,14.028571446463799,13.545651129815381,13.037897686811375,12.509466663150791,11.964750059757408,11.408334798864701,10.844956162716839,10.279449380439363,9.7167033037977841,9.1616201089766403,2.5499999999999829,2.5499999999995282,2.5499999999939851,2.5499999999346357,2.5499999993566513,2.5499999942308507,2.5499999538134599,2.5499996719613383,2.5499979391362242,2.5499885650386478,2.5499439918769808,2.5497577957613675,2.549074492034928,2.5468704993293207,2.5406152363233505,2.5249615935024616,2.4903030354158817,2.4220500969531957,2.301589432028615,2.1090046530444702,1.8255745264442653
717,16.803584710766291,16.778817268265808,16.704688266436357,16.581717772433088,16.410772835567006,16.193067784536783,15.930164403776139,15.623971695827594,15.27674477765323,14.891082249294524,14.469921127351759,14.016528191466527,13.534486426630663,13.027675262208945,12.500243622826229,11.956575489737139,11.401248703509735,10.838988967283157,10.274622151297338,9.7130287042446799,9.1591039447437446,2.549999999999955,2.5499999999994927,2.5499999999937621,2.5499999999326408,2.5499999993389495,2.5499999940901654,2.5499999528234296,2.5499996658283526,2.5499979058301863,2.5499884069064471,2.549943336787873,2.5497554315624673,2.5490670686749421,2.5468502430116504,2.5405672437567639,2.5248629205513673,2.490127018883586,2.4217777069553637,2.3012241214959714,2.1085817984110244,1.8251569784028601
718,16.786859654529561,16.7621312348872,16.688119319845185,16.565344025519511,16.39467246277318,16.177319000339267,15.914845385109205,15.609160418189544,15.262518725322293,14.877517952827006,14.457093481490038,14.004509520253187,13.523345295595792,13.0174750913511,12.49104122208217,11.948419704255087,11.394179395376574,10.8330365495279,10.269807815987441,9.7093653566747751,9.1565977004612478,2.5499999999999363,2.5499999999994558,2.5499999999935477,2.5499999999305847,2.5499999993207876,2.5499999939464528,2.5499999518148919,2.5499996595975021,2.5499978720760987,2.5499882470112878,2.5499426757716872,2.5497530504635559,2.549059604862284,2.5468299066690965,2.5405191238945788,2.5247640941226868,2.4899508862648405,2.4215053271157183,2.300859007659998,2.1081593014912419,1.8247398277457449
719,16.770160955554982,16.745471562858555,16.671576745715797,16.548996665531515,16.378598487858877,16.161596610258222,15.899552724922001,15.594375406601589,15.248318755676898,14.863979421225848,14.444291097686335,13.992515371716506,13.512227668543794,13.007297105273638,12.481859399337845,11.940282657609014,11.387126851252155,10.827098911326022,10.265006398815887,9.7057133001664226,9.1541014191563672,2.549999999999939,2.5499999999994287,2.5499999999933305,2.5499999999284508,2.5499999993021918,2.5499999937996365,2.5499999507875706,2.5499996532674727,2.549997837869252,2.5499880853387245,2.5499420087924536,2.5497506523946574,2.5490521005004876,2.5468094902385068,2.5404708768237825,2.5246651145477021,2.4897746380597989,2.421232957799881,2.3004940904024567,2.1077371616186333,1.8243230736128473
720,16.753488616580789,16.728838254658406,16.655060545703357,16.532675692601977,16.362550908502218,16.145900608259229,15.884286411837893,15.579616642400513,15.234144840745619,14.850466615580778,14.431513925533148,13.98054568522674,13.501133478309104,12.997141236435576,12.472698094586525,11.932164305428348,11.380091048613192,10.821176054340143,10.260217922970673,9.7020725720542291,9.1516151419681986,2.5499999999999088,2.5499999999993928,2.5499999999931031,2.5499999999262668,2.5499999992831173,2.5499999936496556,2.5499999497412009,2.5499996468369965,2.549997803204918,2.5499879218742336,2.5499413358140353,2.549748237285808,2.549044555493392,2.5467889936572949,2.5404225026319103,2.5245659821573709,2.4895982747670442,2.4209605993714072,2.3001293696047012,2.1073153781286935,1.8239067151472088
721,16.736842640168934,16.712231312578997,16.63857072124652,16.51638110659492,16.346529722039218,16.130230987880363,15.869046433974603,15.56488410638188,15.219996952068145,14.836979496676671,14.418761914654597,13.968600400647409,13.49006265871693,12.987007418677234,12.463557249328455,11.924064604601874,11.373071965574123,10.815267980011537,10.255442412500749,9.6984440903919449,9.1491919240559483,2.5499999999999257,2.5499999999993599,2.5499999999928593,2.5499999999240215,2.5499999992635796,2.5499999934964621,2.5499999486754401,2.5499996403047578,2.5499977680783115,2.5499877566032301,2.5499406568002758,2.5497458050670199,2.5490369697451127,2.5467684168636247,2.5403740014071468,2.5244666972823842,2.4894217968835322,2.4206882521918343,2.2997648451475978,2.1068939503588298,1.823490759097945
722,16.720223028698381,16.695650738719525,16.622107273559926,16.500112907098238,16.330534925458327,16.114587742230519,15.853832778949895,15.550177778815145,15.205875060720182,14.823518025024336,14.40603501473432,13.956679458348823,13.479015144571548,12.976895587178777,12.454436806507251,11.915983513209593,11.366069580844435,10.809374691638533,10.250680137571827,9.6948353718260094,9.1468220124034474,2.5499999999999368,2.5499999999993315,2.549999999992592,2.5499999999217136,2.5499999992435693,2.549999993340037,2.5499999475899928,2.549999633669477,2.5499977324846004,2.5499875895110664,2.5499399717149216,2.549743355668376,2.5490293431601057,2.5467477597962267,2.5403253732382121,2.5243672602531682,2.4892452049045954,2.4204159166207084,2.2994005169116067,2.106472877648319,1.8230752032599442
723,16.703629784358192,16.679096534979095,16.605670203627334,16.483871093417115,16.314566515395551,16.09897086398859,15.838645433887621,15.535497639458926,15.191779137337418,14.810082160889408,14.3933331755411,13.944782799219139,13.467990871643224,12.966805678419876,12.445336710448881,11.907920990464376,11.359083874527066,10.803496246705095,10.245932424252789,9.6912514418133711,9.1444899388843126,2.5499999999999661,2.5499999999993195,2.5499999999923331,2.5499999999193661,2.5499999992230928,2.549999993180236,2.5499999464845615,2.5499996269298104,2.5499976964189592,2.549987420582998,2.5499392805216123,2.5497408890199242,2.5490216756430413,2.5467270223945038,2.5402766182145529,2.5242676713998624,2.4890684993239778,2.4201435930155708,2.2990363847766795,2.1060521593384149,1.8226600445727135
